 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   113     0.002982524     0.000085841      0.000000000     0.000000000
   114     0.003295627    -0.000965322      0.000000000     0.000000000
   115     0.003330047    -0.000670246      0.000000000     0.000000000
   116     0.000244309    -0.000109845      0.000000000     0.000000000
   117     0.000698166    -0.000268574      0.000000000     0.000000000
   118     0.001109738    -0.000420753      0.000000000     0.000000000
   119     0.001514736    -0.000572139      0.000000000     0.000000000
   120     0.001895104    -0.000720923      0.000000000     0.000000000
   121     0.002290506    -0.000808466      0.000000000     0.000000000
   122     0.002757415    -0.000874692      0.000000000     0.000000000
   123     0.000157669     0.000025093      0.000000000     0.000000000
   124     0.001945034    -0.000855208      0.000000000     0.000000000
   125     0.002241752    -0.000919179      0.000000000     0.000000000
   126     0.001690296    -0.001031469      0.000000000     0.000000000
   127     0.001144046    -0.000873705      0.000000000     0.000000000
   128     0.000650771    -0.000756726      0.000000000     0.000000000
   129     0.000159931    -0.000604509      0.000000000     0.000000000
   130     0.002421404    -0.001185787      0.000000000     0.000000000
   131     0.003492232    -0.001242034      0.000000000     0.000000000
   132     0.003746219    -0.000619558      0.000000000     0.000000000
   133     0.003705235    -0.000279599      0.000000000     0.000000000
   134     0.003550859     0.000060868      0.000000000     0.000000000
   135     0.003214055     0.000395246      0.000000000     0.000000000
   136     0.002813417     0.000659713      0.000000000     0.000000000
   137     0.002319254     0.000881883      0.000000000     0.000000000
   138     0.001802272     0.001012167      0.000000000     0.000000000
   139     0.001265286     0.001019345      0.000000000     0.000000000
   140     0.000747498     0.000945408      0.000000000     0.000000000
   141     0.000363449     0.000882836      0.000000000     0.000000000
   142     0.000038235     0.000833105      0.000000000     0.000000000
   143    -0.001840003     0.000031716      0.000000000     0.000000000
   144    -0.001492707    -0.000084290      0.000000000     0.000000000
   145    -0.000919027    -0.000234399      0.000000000     0.000000000
   146    -0.000362542    -0.000425811      0.000000000     0.000000000
                                            ___________     ___________
                              Summation     0.000000000     0.000000000

Element                    Element strain                                   Element Stress
number      1-direction     2-direction     3-direction      1-direction     2-direction     3-direction
      1     0.015448561     0.009100545     0.005108362  *************** *************** ***************
      2     0.013358753     0.013019300     0.009026912  *************** *************** ***************
      3     0.013637297     0.012971848    -0.004317281  *************** *************** ***************
      4     0.015417463     0.012952346    -0.002270232  *************** *************** ***************
      5     0.013975205     0.013449967     0.001045875  *************** *************** ***************
      6     0.013200327     0.013687699    -0.004397294  *************** *************** ***************
      7     0.012638588     0.012659007    -0.001010661  *************** *************** ***************
      8     0.012962389     0.012283533    -0.000147978  *************** *************** ***************
      9     0.010408633     0.008268172    -0.001850122  *************** *************** ***************
     10     0.008791254     0.006827868    -0.000767694  *************** *************** ***************
     11     0.008625685     0.005710312    -0.002664014  *************** *************** ***************
     12     0.010002283     0.007645713    -0.002491701  *************** *************** ***************
     13     0.011174844     0.013866074     0.002431421  *************** *************** ***************
     14     0.011570970     0.014265699     0.001912444  *************** *************** ***************
     15     0.008720594     0.007517258    -0.002313542  *************** *************** ***************
     16     0.011209206     0.014373896     0.001129049  *************** *************** ***************
     17     0.009743607     0.007157617    -0.000989765  *************** *************** ***************
     18     0.008591631     0.009702920     0.000448566  *************** *************** ***************
     19     0.011957689     0.011991376    -0.002483552  *************** *************** ***************
     20     0.010969918     0.011007889    -0.000573167  *************** *************** ***************
     21     0.011118322     0.011005136    -0.000565134  *************** *************** ***************
     22     0.011191395     0.011029087    -0.000600062  *************** *************** ***************
     23     0.011260066     0.011030228    -0.000630104  *************** *************** ***************
     24     0.010514704     0.007669506     0.000631931  *************** *************** ***************
     25     0.011172247     0.012913166     0.003439001  *************** *************** ***************
     26     0.011942582     0.012417271     0.002547309  *************** *************** ***************
     27     0.011152789     0.013456596     0.001103589  *************** *************** ***************
     28     0.013342689     0.013082389     0.000277210  *************** *************** ***************
     29     0.011128372     0.014673097     0.000569053  *************** *************** ***************
     30     0.010865020     0.014904909     0.000576463  *************** *************** ***************
     31     0.011229852     0.014604380    -0.000090829  *************** *************** ***************
     32     0.008285147     0.007604917     0.000628294  *************** *************** ***************
     33     0.009907513     0.007594841     0.001821521  *************** *************** ***************
     34     0.010997671     0.014426972    -0.001396173  *************** *************** ***************
     35     0.010103957     0.007769079     0.002249415  *************** *************** ***************
     36     0.010955428     0.014357553    -0.001751983  *************** *************** ***************
     37     0.010482308     0.007956550     0.002875550  *************** *************** ***************
     38     0.010860831     0.012979521    -0.002515724  *************** *************** ***************
     39     0.011948869     0.012403067     0.000465658  *************** *************** ***************
     40     0.011473894     0.012397691     0.000820371  *************** *************** ***************
     41     0.011412443     0.012101726     0.000610819  *************** *************** ***************
     42     0.010849449     0.011591862     0.001560369  *************** *************** ***************
     43     0.010428944     0.010099753     0.002859295  *************** *************** ***************
     44     0.005195962     0.001359171    -0.002198767  *************** *************** ***************
     45     0.004970588     0.002784649     0.004509291  *************** *************** ***************
     46     0.010323938     0.006798527    -0.001159136  *************** *************** ***************
     47     0.010203480     0.006900626    -0.001550702  *************** *************** ***************
     48     0.009979446     0.007324970    -0.002021753  *************** *************** ***************
     49     0.009949263     0.007856395    -0.002174058  *************** *************** ***************
     50     0.010128864     0.009042679    -0.002298541  *************** *************** ***************
     51     0.010003201     0.008623102    -0.002129910  *************** *************** ***************
     52     0.008012530     0.010167475    -0.001128666  *************** *************** ***************
     53     0.009493987     0.009652248    -0.002292642  *************** *************** ***************
