 Node            Displacements                Applied/reaction forces
number     1-direction     2-direction      1-direction     2-direction
   138     0.029439094     0.003234838      0.000000000     0.000000000
   139     0.029655419    -0.014873368      0.000000000     0.000000000
   140     0.030789514    -0.011363370      0.000000000     0.000000000
   141     0.031690739    -0.007801426      0.000000000     0.000000000
   142     0.032369960    -0.004193465      0.000000000     0.000000000
   143     0.032824866    -0.000536222      0.000000000     0.000000000
   144     0.033044337     0.003166724      0.000000000     0.000000000
   145     0.033288999    -0.016152846      0.000000000     0.000000000
   146     0.034443396    -0.012401227      0.000000000     0.000000000
   147     0.035392050    -0.008613017      0.000000000     0.000000000
   148     0.036118847    -0.004781866      0.000000000     0.000000000
   149     0.036617038    -0.000898954      0.000000000     0.000000000
   150     0.036899953     0.003047489      0.000000000     0.000000000
   151     0.037173030    -0.017380752      0.000000000     0.000000000
   152     0.038343381    -0.013463002      0.000000000     0.000000000
   153     0.039342972    -0.009470673      0.000000000     0.000000000
   154     0.040117591    -0.005419266      0.000000000     0.000000000
   155     0.040663260    -0.001322642      0.000000000     0.000000000
   156     0.040999214     0.002799295      0.000000000     0.000000000
                                            ___________     ___________
                              Summation     0.000000000     0.000000000

Element                    Element strain                                   Element Stress
number      1-direction     2-direction     3-direction      1-direction     2-direction     3-direction
      1    -0.000113245     0.000040065    -0.000000041  *************** *************** -3382.305462128
      2     0.000058716     0.000010553    -0.000007936  *************** *************** ***************
      3     0.000126781     0.000011977    -0.000006242  *************** *************** ***************
      4     0.000085969     0.000041301     0.000002333  *************** *************** ***************
      5    -0.000081117     0.000102447     0.000011886  *************** *************** ***************
      6    -0.000050438     0.000103684    -0.000005407  *************** *************** ***************
      7     0.000137625     0.000091203    -0.000017514  *************** *************** ***************
      8     0.000223046     0.000106678    -0.000009875  *************** *************** ***************
      9     0.000203461     0.000151014     0.000010119  *************** *************** ***************
     10     0.000068802     0.000230635     0.000022676  *************** *************** ***************
     11     0.000129478     0.000268133    -0.000012228  *************** *************** ***************
     12     0.000327403     0.000276630    -0.000019840  *************** *************** ***************
     13     0.000426209     0.000312546    -0.000005340  *************** *************** ***************
     14     0.000425904     0.000378258     0.000016671  *************** *************** ***************
     15     0.000325037     0.000478743     0.000020738  *************** *************** ***************
     16     0.000411931     0.000535111    -0.000013549  *************** *************** ***************
     17     0.000615355     0.000564001    -0.000020082  *************** *************** ***************
     18     0.000726865     0.000620008    -0.000002951  *************** *************** ***************
     19     0.000747032     0.000705133     0.000017512  *************** *************** ***************
     20     0.000677398     0.000821349     0.000019070  *************** *************** ***************
     21     0.000786566     0.000895192    -0.000012751  *************** *************** ***************
     22     0.000993788     0.000944343    -0.000018826  *************** *************** ***************
     23     0.001117213     0.001018775    -0.000002344  *************** *************** ***************
     24     0.001157242     0.001120500     0.000016531  *************** *************** ***************
     25     0.001115976     0.001250697     0.000017390  *************** *************** ***************
     26     0.001244724     0.001340185    -0.000011497  *************** *************** ***************
     27     0.001455350     0.001408395    -0.000017144  *************** *************** ***************
     28     0.001589732     0.001499786    -0.000002111  *************** *************** ***************
     29     0.001648171     0.001616330     0.000015031  *************** *************** ***************
     30     0.001632704     0.001758930     0.000015721  *************** *************** ***************
     31     0.001778975     0.001862556    -0.000010307  *************** *************** ***************
     32     0.001992886     0.001948355    -0.000015479  *************** *************** ***************
     33     0.002137333     0.002055327    -0.000001937  *************** *************** ***************
     34     0.002212604     0.002185312     0.000013545  *************** *************** ***************
     35     0.002220544     0.002339117     0.000014179  *************** *************** ***************
     36     0.002382686     0.002455532    -0.000009269  *************** *************** ***************
     37     0.002599767     0.002557440    -0.000013979  *************** *************** ***************
     38     0.002753469     0.002678681    -0.000001774  *************** *************** ***************
     39     0.002844083     0.002820936     0.000012210  *************** *************** ***************
     40     0.002873262     0.002984947     0.000012812  *************** *************** ***************
     41     0.003049858     0.003112977    -0.000008366  *************** *************** ***************
     42     0.003269959     0.003229605    -0.000012651  *************** *************** ***************
     43     0.003432167     0.003363895    -0.000001622  *************** *************** ***************
     44     0.003536768     0.003517370     0.000011034  *************** *************** ***************
     45     0.003585247     0.003690717     0.000011605  *************** *************** ***************
     46     0.003775036     0.003829326    -0.000007565  *************** *************** ***************
     47     0.003997989     0.003959402    -0.000011468  *************** *************** ***************
     48     0.004168010     0.004105621    -0.000001484  *************** *************** ***************
     49     0.004285372     0.004269367     0.000009989  *************** *************** ***************
     50     0.004351415     0.004451266     0.000010529  *************** *************** ***************
     51     0.004553262     0.004599533    -0.000006845  *************** *************** ***************
     52     0.004778896     0.004741897    -0.000010402  *************** *************** ***************
     53     0.004956096     0.004899027    -0.000001359  *************** *************** ***************
     54     0.005085109     0.005072178     0.000009048  *************** *************** ***************
     55     0.005167152     0.005261920     0.000009558  *************** *************** ***************
     56     0.005380028     0.005419015    -0.000006188  *************** *************** ***************
     57     0.005608186     0.005572614    -0.000009430  *************** *************** ***************
     58     0.005791985     0.005739730    -0.000001245  *************** *************** ***************
     59     0.005931645     0.005921502     0.000008190  *************** *************** ***************
     60     0.006028273     0.006118445     0.000008673  *************** *************** ***************
     61     0.006251245     0.006283619    -0.000005581  *************** *************** ***************
